Sample	Chromosome	Total_bases	Mean_depth	Percent_5x	Percent_8x	Percent_10x	Percent_12x	Percent_15x
8036	NW_025744471.1	10212	7.2120	48.1688	32.0505	22.6596	16.4610	8.6957
8036	NW_025744472.1	10207	5.1524	37.6604	27.9024	22.6903	18.3599	12.1681
8036	NW_025744473.1	10187	6.8980	51.1338	42.5641	33.3268	25.6798	14.9406
8036	NW_025744474.1	10163	4.5817	45.6066	23.3002	15.6155	9.6035	2.4205
8036	NW_025744475.1	10145	3.1023	26.0917	19.4184	14.0069	9.3248	2.8191
8036	NW_025744476.1	10137	4.3179	34.1225	24.8890	19.6015	13.8601	8.9573
8036	NW_025744477.1	10122	7.9051	66.6271	47.6684	34.5880	24.8666	14.5129
8036	NW_025744478.1	10113	5.4147	44.8532	28.0827	17.3341	12.2021	8.0095
8036	NW_025744479.1	10103	8.6782	53.6276	44.9668	37.5829	32.1489	24.4878
8036	NW_025744480.1	10101	10.7787	76.5370	65.7856	56.9647	44.7381	29.8881
8036	NW_025744481.1	203637	12.9083	79.4158	70.6650	63.3181	55.0038	42.0724
8036	NW_025744482.1	10032	6.7382	57.6256	39.8724	28.3792	21.9398	10.8553
8036	NW_025744483.1	10030	2.2123	18.8833	9.3719	5.7827	2.3131	0.2393
8036	NW_025744484.1	10020	4.8985	38.9222	23.5329	13.7924	9.0020	6.4072
8036	NW_025744485.1	9960	9.2969	54.3072	48.8353	44.5582	38.8052	28.3835
8036	NW_025744486.1	9959	7.9772	62.8176	40.9579	31.5393	25.7255	17.5720
8036	NW_025744487.1	9936	6.5435	45.9541	30.8374	21.0346	14.0801	8.0113
8036	NW_025744488.1	9935	1.9979	12.5818	4.9019	3.2109	2.5264	2.2043
8036	NW_025744489.1	9905	11.9019	63.0389	54.7602	50.5300	44.7249	36.5573
8036	NW_025744490.1	9879	5.2121	41.1074	31.4506	24.2940	18.3723	10.3654
8036	NW_025744491.1	9870	5.1087	36.3627	26.1499	19.3313	14.5491	8.8855
8036	NW_025744492.1	9845	5.1042	46.1859	29.4972	18.6491	10.7567	5.3428
8036	NW_025744493.1	9793	4.0667	32.1863	21.6175	16.3484	12.2128	6.6068
8036	NW_025744494.1	9763	2.5634	25.1972	13.5819	7.8972	4.1790	0.8706
8036	NW_025744495.1	9752	4.8050	27.3277	21.6571	17.5656	15.8942	14.8175
8036	NW_025744496.1	9718	3.5541	22.4943	17.9049	13.8917	12.6981	9.7139
8036	NW_025744497.1	9705	6.1177	54.8583	36.2700	23.7403	14.3534	8.3977
8036	NW_025744498.1	9697	4.0349	32.1027	18.7790	12.4781	9.7762	5.8059
8036	NW_025744499.1	9679	3.0477	26.6866	15.2702	9.1125	6.5813	3.9983
8036	NW_025744500.1	9672	4.5329	33.3230	24.3590	18.7758	14.5058	8.4160
8036	NW_025744501.1	9661	1.4385	10.0197	3.3640	2.2979	1.4284	0.8074
8036	NW_025744502.1	9599	2.1630	16.6059	9.9594	7.8237	4.2504	3.1878
8036	NW_025744503.1	9548	5.6456	45.3498	28.7390	20.7373	15.6054	9.0176
8036	NW_025744504.1	9546	6.6163	50.1467	32.8934	24.6910	17.9447	12.5288
8036	NW_025744505.1	9526	8.4338	41.8329	29.7187	26.1495	23.5356	19.4205
8036	NW_025744506.1	9522	13.6324	65.3959	56.9418	49.9685	43.6988	32.0521
8036	NW_025744507.1	192862	6.4958	44.9928	31.2042	23.9923	18.5941	12.6282
8036	NW_025744508.1	9471	9.7813	74.6912	64.3121	53.2784	41.8435	26.9560
8036	NW_025744509.1	9468	6.1723	58.4918	38.3502	24.8099	12.9700	5.1965
8036	NW_025744510.1	9465	3.1595	19.2816	14.4427	10.0264	8.7480	7.5119
8036	NW_025744511.1	9460	1.2459	9.8414	1.4799	0.4440	0.0106	0.0000
8036	NW_025744512.1	9456	2.6883	23.2974	11.6857	5.3299	3.0457	1.3325
8036	NW_025744513.1	9436	5.0028	36.9330	22.9334	17.1259	12.2192	8.1284
8036	NW_025744514.1	9430	4.8302	38.1548	24.1463	16.7762	11.7073	8.1866
8036	NW_025744515.1	9430	0.0803	0.0000	0.0000	0.0000	0.0000	0.0000
8036	NW_025744516.1	9426	5.5434	46.0323	29.5459	22.7774	15.2557	8.0204
8036	NW_025744517.1	9417	8.0242	64.1499	44.0799	35.1704	27.6627	19.0400
8036	NW_025744518.1	9390	3.0411	25.6230	17.0607	13.2268	9.5634	5.5698
8036	NW_025744519.1	9376	7.9997	53.3490	41.5316	36.0388	29.9381	22.0456
8036	NW_025744520.1	9370	5.8023	32.0598	25.9232	21.8783	19.3170	16.8730
8036	NW_025744521.1	9315	4.9893	35.3086	24.3800	18.5615	13.8379	10.7783
8036	NW_025744522.1	9300	4.4717	32.7204	21.0430	16.5484	11.1290	7.8710
8036	NW_025744523.1	9296	2.1905	19.1803	11.3167	6.4006	2.6678	1.5060
8036	NW_025744524.1	9278	1.4695	7.7280	4.3867	3.5460	2.1233	1.1640
8036	NW_025744525.1	9246	7.1335	48.5075	38.6762	32.9440	27.4389	20.0303
8036	NW_025744526.1	188184	7.2466	42.4818	31.0079	25.0531	20.4614	14.9821
8036	NW_025744527.1	9218	7.1614	61.8030	40.2907	30.1801	22.6188	12.5732
8036	NW_025744528.1	9208	4.1569	31.4618	20.7211	14.0204	11.2837	6.7984
8036	NW_025744529.1	9185	1.8103	18.4867	8.6881	3.6690	0.9145	0.0000
8036	NW_025744530.1	9168	4.6013	42.5502	25.6981	17.3320	12.5764	5.6501
8036	NW_025744531.1	250000	13.4792	82.6816	74.1400	66.6056	58.0596	43.7008
8036	NW_025744532.1	250000	15.0816	92.0444	84.9304	77.5364	68.3108	52.2188
8036	NW_025744533.1	9107	2.9024	22.6200	14.8238	10.9696	7.2911	4.9632
8036	NW_025744534.1	9100	8.2081	44.8681	39.3626	36.1099	31.3516	24.4835
8036	NW_025744535.1	9057	7.3075	51.7942	44.6505	37.2530	30.5068	17.6328
8036	NW_025744536.1	9044	9.2864	72.6006	53.5935	42.0057	35.4379	23.7616
8036	NW_025744537.1	9039	6.2616	50.4259	31.2535	21.9383	13.9285	8.9501
8036	NW_025744538.1	9028	4.5048	42.2685	24.3465	12.1179	6.6128	2.6584
8036	NW_025744539.1	9014	6.1746	34.6461	24.2844	20.2907	16.6852	12.5693
8036	NW_025744540.1	9010	14.1736	50.0888	43.1964	38.8013	34.7614	31.2542
8036	NW_025744541.1	8931	2.6930	21.1063	12.1487	7.8155	4.8259	3.5942
8036	NW_025744542.1	8923	3.0072	19.3993	11.9579	9.4027	6.0630	3.8776
8036	NW_025744543.1	8909	4.1367	34.0442	24.6717	19.2277	12.5379	5.5225
8036	NW_025744544.1	8907	7.4238	61.1541	40.4064	25.4070	18.6146	12.7091
8036	NW_025744545.1	8819	8.3653	33.2804	27.7582	24.5493	23.1319	20.7620
8036	NW_025744546.1	8819	7.3284	64.7806	37.1244	23.9937	16.5665	11.1237
8036	NW_025744547.1	180245	14.2182	84.7053	76.1586	68.8330	60.9748	45.8981
8036	NW_025744548.1	8804	4.1966	28.3280	17.1854	12.2217	8.9164	6.0541
8036	NW_025744549.1	8788	4.3160	31.0310	22.6559	17.6149	12.9495	7.9654
8036	NW_025744550.1	8755	6.6599	42.9355	34.6316	25.8138	21.8047	17.7384
8036	NW_025744551.1	8749	1.8874	13.2129	5.8978	3.1661	1.7031	0.4572
8036	NW_025744552.1	8697	1.6970	19.3515	7.5083	3.3345	0.7474	0.0000
8036	NW_025744553.1	8689	4.8827	36.6901	26.3552	19.1046	13.4768	10.3579
8036	NW_025744554.1	8653	5.4786	50.9419	28.3370	19.6117	11.3140	4.9000
8036	NW_025744555.1	8641	7.5168	49.6586	35.8523	30.8645	25.7262	17.9956
8036	NW_025744556.1	8624	3.0293	24.9884	15.0510	8.8126	5.0209	2.4583
8036	NW_025744557.1	8562	1.9571	18.1500	7.4866	3.3754	1.0044	0.3153
8036	NW_025744558.1	176603	7.3147	50.7092	35.2888	27.2708	21.5387	15.0971
8036	NW_025744559.1	8559	3.3303	28.5431	19.1611	13.4478	9.4404	5.1057
8036	NW_025744560.1	8548	7.2657	52.1759	42.2204	32.0660	26.6495	18.2967
8036	NW_025744561.1	8511	7.4939	57.8193	44.4131	34.4495	24.6622	12.8657
8036	NW_025744562.1	8506	5.1214	50.2469	33.1531	18.7515	10.1223	4.1970
8036	NW_025744563.1	8496	6.1172	57.0504	37.0056	22.8931	13.3475	7.9214
8036	NW_025744564.1	8493	4.0376	29.0592	19.0039	14.3530	10.6087	6.6054
8036	NW_025744565.1	8489	5.3634	41.3123	28.8727	19.3662	13.8650	9.6124
8036	NW_025744566.1	8440	8.2537	33.0687	22.4526	18.7559	16.2678	12.5474
8036	NW_025744567.1	125000	11.1185	72.6272	61.6672	53.2800	44.2352	32.5560
8036	NW_025744568.1	325000	12.6105	81.7591	72.6874	64.0942	54.9089	39.5378
8036	NW_025744569.1	8426	3.3680	22.8460	13.7194	9.3639	7.7736	5.3525
8036	NW_025744570.1	8412	4.2423	30.4089	21.8616	19.5435	17.3205	13.4807
8036	NW_025744571.1	8406	12.0513	35.2010	24.3160	20.3783	17.2377	14.1447
8036	NW_025744572.1	8389	8.5394	56.5026	51.4245	46.2749	39.4326	26.1652
8036	NW_025744573.1	8383	8.4485	49.4930	42.7890	38.5423	33.6276	24.2753
8036	NW_025744574.1	8377	8.0172	64.7726	36.3615	25.7252	17.4406	12.8089
8036	NW_025744575.1	8366	4.4357	32.5245	21.4320	16.6268	13.0170	8.1760
8036	NW_025744576.1	8324	1.5620	14.3200	6.8477	5.4901	3.8924	1.9822
8036	NW_025744577.1	8321	4.9740	40.6081	25.4657	17.2696	12.0418	7.6313
8036	NW_025744578.1	8309	3.8102	24.3712	18.1851	13.6960	11.8426	10.2539
8036	NW_025744579.1	8308	1.3350	11.1820	7.7395	6.9210	4.6341	1.4203
8036	NW_025744580.1	8291	6.7819	52.4907	41.9853	33.8680	23.4954	14.2564
8036	NW_025744581.1	170696	9.5039	62.8029	51.0727	44.1258	37.1198	26.2390
8036	NW_025744582.1	8255	4.9535	40.2059	26.6990	19.3580	14.0642	8.4918
8036	NW_025744583.1	8233	0.8550	5.7330	1.0446	0.0000	0.0000	0.0000
8036	NW_025744584.1	8189	2.2624	16.0703	9.5005	7.4246	6.4843	5.1533
8036	NW_025744585.1	8179	8.8551	42.5480	31.4586	23.4503	19.4400	16.6035
8036	NW_025744586.1	8171	2.3570	16.4362	12.4587	10.9901	7.2819	5.6052
8036	NW_025744587.1	8154	4.1624	25.5825	16.9119	14.6063	13.0733	10.6328
8036	NW_025744588.1	8145	1.8582	17.5322	7.2805	4.8864	3.4868	1.8662
8036	NW_025744589.1	8106	15.4821	46.3607	38.6627	35.3689	33.7898	31.1498
8036	NW_025744590.1	8104	0.8498	7.7493	3.8129	0.2345	0.0987	0.0000
8036	NW_025744591.1	8050	4.9153	35.0559	24.3727	18.0497	14.5342	8.7702
8036	NW_025744592.1	8048	0.2883	1.0065	0.0000	0.0000	0.0000	0.0000
8036	NW_025744593.1	8020	14.4931	56.7207	50.2120	46.6209	43.5037	37.4190
8036	NW_025744594.1	8015	5.3616	36.5565	30.1310	22.1709	14.8347	8.1847
8036	NW_025744595.1	8002	3.4620	29.4051	21.5571	16.5709	11.2347	3.6741
8036	NW_025744596.1	7995	0.8345	7.9550	2.7892	0.5879	0.0000	0.0000
8036	NW_025744597.1	7992	1.3574	11.2362	2.0896	0.0000	0.0000	0.0000
8036	NW_025744598.1	125000	13.6369	88.1496	79.4504	70.8104	59.7320	43.4656
8036	NW_025744599.1	250000	14.8129	92.6212	85.1004	76.6004	66.2668	49.8108
8036	NW_025744600.1	250000	10.7603	67.8840	56.8940	49.6300	41.4304	29.7320
8036	NW_025744601.1	7985	3.0039	25.9236	15.3162	8.3782	5.3601	2.3669
8036	NW_025744602.1	7978	2.3700	15.2921	11.4565	8.8995	7.2951	4.5876
8036	NW_025744603.1	7974	8.8406	51.4296	43.8299	37.3088	31.0258	23.4011
8036	NW_025744604.1	7972	4.4336	47.8299	26.9443	12.0296	4.3904	0.8279
8036	NW_025744605.1	7968	3.7577	35.5045	21.0843	13.8805	6.1370	0.5522
8036	NW_025744606.1	7923	3.4021	32.0838	15.4108	9.6807	5.6166	2.2214
8036	NW_025744607.1	7912	4.9919	28.9813	18.6426	15.6092	13.2457	11.7417
8036	NW_025744608.1	7912	2.8175	18.7437	13.5364	11.0339	8.9484	3.8802
8036	NW_025744609.1	7907	4.8676	36.6005	24.3455	21.6643	18.5658	13.3300
8036	NW_025744610.1	7905	3.6954	30.8665	19.7976	13.7761	8.7666	2.4921
8036	NW_025744611.1	7892	4.1287	30.5879	24.4298	19.4627	14.1536	6.4369
8036	NW_025744612.1	7860	3.8290	31.9593	19.7074	14.4148	10.3308	6.6158
8036	NW_025744613.1	7856	15.2497	97.6069	88.5947	80.8299	69.7047	51.8839
8036	NW_025744614.1	7834	7.2175	48.5448	35.1545	23.8192	18.2538	12.9053
8036	NW_025744615.1	7812	1.0403	8.7942	4.5699	3.6610	2.9442	0.0000
8036	NW_025744616.1	163276	10.0048	66.7195	55.0669	47.2305	38.3614	25.9769
8036	NW_025744617.1	7799	5.9769	53.9300	35.6584	23.8492	13.7325	5.0135
8036	NW_025744618.1	7792	3.7947	21.7787	16.8249	14.5277	12.3588	9.4199
8036	NW_025744619.1	7792	1.9139	15.3491	10.7161	7.2510	3.7988	0.2695
8036	NW_025744620.1	7767	0.9571	3.9655	3.1286	2.0729	1.9956	1.9312
8036	NW_025744621.1	7756	4.0663	31.4466	23.9814	18.5276	12.9964	7.4910
8036	NW_025744622.1	7723	6.4748	52.3890	32.2284	21.4165	15.2920	9.2063
8036	NW_025744623.1	7698	5.3627	26.7602	22.6552	18.8101	15.6144	12.7696
8036	NW_025744624.1	7695	4.6355	36.8291	23.8726	18.2066	14.5549	9.4737
8036	NW_025744625.1	7654	12.4278	81.1340	72.5634	63.5485	54.8863	40.7238
8036	NW_025744626.1	7645	2.3228	20.1700	16.7560	11.0007	6.1871	2.4722
8036	NW_025744627.1	7640	1.9537	15.0524	8.0759	5.1702	4.5942	3.3246
8036	NW_025744628.1	7633	5.1306	40.4559	28.8877	22.5337	15.2103	9.3017
8036	NW_025744629.1	7620	2.5680	12.8346	10.9843	9.9475	8.5564	6.6929
8036	NW_025744630.1	7618	7.6532	54.7256	41.3363	33.1321	25.4923	17.4849
8036	NW_025744631.1	7617	5.4709	45.7792	32.0336	23.3031	16.0168	9.7545
8036	NW_025744632.1	623597	12.1593	72.3993	62.2384	55.0091	46.9548	34.5914
8036	NW_025744633.1	400000	17.4020	75.9702	67.8648	62.5765	57.2845	49.3137
8036	NW_025744634.1	7610	3.2460	28.8173	12.6150	6.8857	3.3246	0.0000
8036	NW_025744635.1	7603	24.2045	80.2709	68.2757	64.8823	62.3701	56.3199
8036	NW_025744636.1	7595	2.9143	21.9223	13.7591	11.1784	6.0829	2.6860
8036	NW_025744637.1	7533	2.7693	23.6028	12.9298	10.3677	7.8986	4.4073
8036	NW_025744638.1	7530	1.6211	11.7663	5.7238	4.6082	2.4568	0.2523
8036	NW_025744639.1	125000	14.7703	92.5952	84.6112	77.2360	67.1152	49.5192
8036	NW_025744640.1	7470	7.5240	48.3133	36.8005	32.9183	27.4699	20.2276
8036	NW_025744641.1	7458	5.2318	43.4165	26.7900	19.0936	13.0866	8.1255
8036	NW_025744642.1	7455	4.2622	23.7425	17.2099	12.5419	8.7458	4.8021
8036	NW_025744643.1	7441	5.8766	39.2958	34.3905	28.3698	22.6717	15.8850
8036	NW_025744644.1	7431	4.1591	38.4740	23.5635	14.8163	7.3476	1.8840
8036	NW_025744645.1	7418	4.5437	37.5977	25.9639	18.2125	11.9978	4.7048
8036	NW_025744646.1	7411	3.4161	30.7381	21.2387	15.4095	6.6523	1.8486
8036	NW_025744647.1	7368	11.1592	59.9484	45.7112	37.1607	32.5597	27.0087
8036	NW_025744648.1	7347	4.3900	30.4070	24.1595	17.8032	13.7335	9.6366
