Sample	Chromosome	Total_bases	Mean_depth	Percent_5x	Percent_8x	Percent_10x	Percent_12x	Percent_15x
8167	NW_025744372.1	400000	13.4579	87.3333	79.0900	70.8178	60.9370	43.3590
8167	NW_025744373.1	11770	3.3193	24.2821	14.6474	11.7927	8.5811	5.6924
8167	NW_025744374.1	11766	6.1990	40.4046	26.7466	22.3950	17.1681	12.2047
8167	NW_025744375.1	11758	1.3449	9.1512	3.4530	2.8491	1.7520	1.1311
8167	NW_025744376.1	11714	10.7590	69.2932	60.9271	56.2916	48.2500	36.9387
8167	NW_025744377.1	11704	5.0232	36.2611	25.4614	20.9245	16.7122	10.9450
8167	NW_025744378.1	11684	2.4753	17.2715	8.6614	6.2393	4.9983	3.3037
8167	NW_025744379.1	11682	5.2739	45.4374	26.0144	17.2231	12.2325	7.8497
8167	NW_025744380.1	11680	1.5634	11.9606	6.3099	3.5531	2.6798	2.1747
8167	NW_025744381.1	11677	5.2802	36.4734	27.4300	21.5038	17.2561	10.9960
8167	NW_025744382.1	11657	1.2290	9.3077	5.9792	4.2035	1.9988	0.1287
8167	NW_025744383.1	11584	0.0764	0.0000	0.0000	0.0000	0.0000	0.0000
8167	NW_025744384.1	11582	3.5336	21.1276	14.7125	10.5077	9.4889	6.0870
8167	NW_025744385.1	11567	7.2018	52.8832	37.5465	31.5812	26.2211	19.8928
8167	NW_025744386.1	11552	3.6752	28.2116	18.5249	14.4217	10.6302	5.6094
8167	NW_025744387.1	11517	10.6654	74.0384	62.3513	53.8856	44.6557	29.5389
8167	NW_025744388.1	11448	3.6944	30.0751	18.7456	13.8627	9.0846	5.9050
8167	NW_025744389.1	11443	7.5317	52.3202	40.8721	34.2480	27.1957	19.7151
8167	NW_025744390.1	11423	3.8684	30.0446	20.2749	16.9220	12.9125	7.7388
8167	NW_025744391.1	11407	4.5112	39.3793	21.7323	14.7015	10.5462	4.1378
8167	NW_025744392.1	11389	4.8041	34.6387	24.3656	18.5091	13.8204	9.9658
8167	NW_025744393.1	11375	1.6255	14.3912	2.8044	0.1407	0.0000	0.0000
8167	NW_025744394.1	11354	7.5531	44.1518	28.9237	21.7809	17.9672	14.9375
8167	NW_025744395.1	11351	3.0079	28.0944	15.5141	10.7127	5.2683	1.6298
8167	NW_025744396.1	550000	14.1133	91.3278	82.9002	74.2087	63.6564	45.7573
8167	NW_025744397.1	100000	15.8268	96.3450	89.3850	82.3680	72.5680	54.3660
8167	NW_025744398.1	11254	1.2955	10.1919	7.5884	6.3800	5.1804	1.2884
8167	NW_025744399.1	11177	1.7344	12.3020	6.8444	4.2587	3.0777	2.2815
8167	NW_025744400.1	11141	2.5379	23.3911	10.6992	7.8269	5.3586	1.0053
8167	NW_025744401.1	11140	0.9528	7.3160	1.3555	0.0000	0.0000	0.0000
8167	NW_025744402.1	11120	7.6531	65.4406	45.4406	34.7302	24.2536	12.3921
8167	NW_025744403.1	11111	9.8655	56.1696	43.2814	35.0824	25.7223	17.2082
8167	NW_025744404.1	11079	3.9199	23.6213	18.9006	15.8318	13.4850	9.8294
8167	NW_025744405.1	11076	8.2882	46.6685	33.9924	29.0899	25.0000	19.6009
8167	NW_025744406.1	11074	1.5240	9.8158	8.2445	7.1248	4.9034	3.7927
8167	NW_025744407.1	11056	2.4813	12.8166	11.4327	9.9584	8.3575	5.8430
8167	NW_025744408.1	11045	1.7399	13.6623	7.0077	3.8841	1.6569	0.2716
8167	NW_025744409.1	11044	6.9860	72.1478	46.3329	24.7465	10.4582	3.4498
8167	NW_025744410.1	11032	1.0865	9.1280	3.8252	2.8281	1.9670	0.0635
8167	NW_025744411.1	11019	7.6232	51.2025	39.8584	33.1428	26.4725	18.7676
8167	NW_025744412.1	11019	3.8760	25.3925	15.3371	12.3968	10.9810	9.3112
8167	NW_025744413.1	10942	6.6929	38.3751	33.6684	30.6617	27.4813	22.6101
8167	NW_025744414.1	10941	5.7618	39.6125	30.7285	24.8515	18.3256	10.8034
8167	NW_025744415.1	10937	2.4079	15.9184	8.9878	6.3637	4.8734	4.0505
8167	NW_025744416.1	10917	0.4897	3.1694	1.3007	0.7420	0.0916	0.0000
8167	NW_025744417.1	10882	2.2398	17.0281	10.2279	7.5997	4.4385	1.8563
8167	NW_025744418.1	10881	12.1433	55.1144	38.4248	30.7233	24.0327	17.9855
8167	NW_025744419.1	10875	7.4314	65.5264	42.1057	27.0253	17.2598	9.0943
8167	NW_025744420.1	10856	4.1838	34.5339	21.8865	14.4436	10.5748	6.8441
8167	NW_025744421.1	10834	10.9099	60.5224	46.3079	39.6345	31.4750	25.8169
8167	NW_025744422.1	10832	10.3596	71.6673	60.9029	53.4620	42.7253	26.5233
8167	NW_025744423.1	10786	3.6599	26.7013	16.7068	13.5453	10.6063	6.9256
8167	NW_025744424.1	10779	0.7144	7.1899	1.2153	0.0000	0.0000	0.0000
8167	NW_025744425.1	10777	3.2014	18.8828	15.5609	12.9071	11.3854	9.0099
8167	NW_025744426.1	10768	4.7069	37.6022	24.7400	18.6850	14.4595	11.6735
8167	NW_025744427.1	10758	3.9679	26.2595	17.6055	14.2220	12.2328	9.8810
8167	NW_025744428.1	100000	11.0755	77.8290	68.7990	59.8880	49.4880	34.7440
8167	NW_025744429.1	50752	13.9094	95.1450	86.1858	76.4049	65.1403	44.6524
8167	NW_025744430.1	40000	13.8259	92.9600	84.9575	75.8700	63.4500	44.6050
8167	NW_025744431.1	10753	6.9232	53.6873	33.6185	23.6678	16.9813	11.1411
8167	NW_025744432.1	10752	14.3575	86.3002	81.2128	74.5071	62.6953	46.7448
8167	NW_025744433.1	10744	17.4459	84.6333	78.0343	70.1042	61.8857	51.2193
8167	NW_025744434.1	213673	14.2455	91.9232	83.7621	75.4115	64.4606	47.6640
8167	NW_025744435.1	10739	7.8459	53.4407	42.1734	34.3887	27.6096	18.6703
8167	NW_025744436.1	10734	6.0643	24.3618	19.9832	17.8498	14.6823	12.2601
8167	NW_025744437.1	10734	0.1328	0.5124	0.0000	0.0000	0.0000	0.0000
8167	NW_025744438.1	10685	0.7423	4.8386	1.2073	0.0000	0.0000	0.0000
8167	NW_025744439.1	10653	7.3775	56.0499	36.0462	28.1517	22.1064	15.4417
8167	NW_025744440.1	10628	3.4149	26.8160	16.1743	11.4697	8.1577	4.7610
8167	NW_025744441.1	10619	7.9473	51.4738	44.8253	39.6082	33.5719	21.9795
8167	NW_025744442.1	10580	3.8921	33.5728	21.9471	14.6692	11.3327	6.3894
8167	NW_025744443.1	10579	7.1887	47.3863	38.4724	33.8690	27.2427	19.0661
8167	NW_025744444.1	10557	7.8177	46.8315	34.1385	26.9489	21.8149	17.8270
8167	NW_025744445.1	10535	4.3391	41.4618	27.2425	18.5667	12.4442	3.9108
8167	NW_025744446.1	10534	1.4232	11.5341	2.2688	0.8069	0.0000	0.0000
8167	NW_025744447.1	10525	4.5219	36.6271	25.2637	20.1425	12.6746	6.0428
8167	NW_025744448.1	10516	3.5765	30.7626	18.8189	13.3701	7.6645	3.2997
8167	NW_025744449.1	10510	9.1575	39.8287	32.2835	28.4396	25.8991	23.1874
8167	NW_025744450.1	10493	1.2868	10.8549	1.6106	0.0286	0.0095	0.0000
8167	NW_025744451.1	10485	7.7729	55.7368	41.3925	31.7597	22.0696	13.5718
8167	NW_025744452.1	10454	3.8183	27.5014	17.4479	12.7224	8.1787	4.9646
8167	NW_025744453.1	10408	4.2117	37.8075	24.5004	15.7859	10.3766	3.8048
8167	NW_025744454.1	10386	1.4572	9.9076	6.0947	4.9201	4.0439	1.6753
8167	NW_025744455.1	10359	5.6323	35.7081	24.3942	20.3977	17.4534	12.9549
8167	NW_025744456.1	10349	2.3794	19.5864	10.5711	8.2810	5.3338	2.4060
8167	NW_025744457.1	10345	1.6994	16.9551	6.4572	3.4993	1.2856	0.0000
8167	NW_025744458.1	10332	12.6313	84.7174	73.0546	64.1309	53.9199	39.0341
8167	NW_025744459.1	100000	15.1182	95.8000	89.1090	80.4680	69.5230	50.7820
8167	NW_025744460.1	100000	13.5060	76.6720	69.5600	62.5260	54.1880	40.2080
8167	NW_025744461.1	100000	12.0547	76.7820	69.0390	62.3960	54.5690	40.0160
8167	NW_025744462.1	10319	0.9403	6.3766	3.9539	2.8103	1.9091	0.8043
8167	NW_025744463.1	10303	2.8059	23.2068	14.8792	9.9097	6.5321	4.0668
8167	NW_025744464.1	10280	10.6144	65.3016	56.1187	47.8016	39.5039	28.5409
8167	NW_025744465.1	10268	11.5309	82.0997	65.5240	55.6876	41.9751	28.6813
8167	NW_025744466.1	10249	9.6567	65.1478	43.2237	33.6325	25.3000	17.9139
8167	NW_025744467.1	10240	1.5296	16.7090	8.8574	3.8281	1.8652	0.5176
8167	NW_025744468.1	10240	3.0392	23.7305	15.2734	10.3223	7.5098	4.7070
8167	NW_025744469.1	10226	2.9572	21.1422	13.7102	9.9550	6.4835	3.7845
8167	NW_025744470.1	10219	0.8584	6.7619	4.1883	2.2507	1.1449	0.0783
8167	NW_025744471.1	10212	7.1866	35.8500	24.9119	20.9753	17.1857	13.7094
8167	NW_025744472.1	10207	3.6486	28.9997	17.3606	11.3941	7.5928	3.8699
8167	NW_025744473.1	10187	7.0122	51.4087	41.5922	34.9072	27.6234	19.0930
8167	NW_025744474.1	10163	4.3680	42.2218	25.7601	16.3633	8.9836	2.6961
8167	NW_025744475.1	10145	3.2140	23.9428	19.5860	16.9345	11.3553	4.5737
8167	NW_025744476.1	10137	5.2896	35.0104	26.0136	20.2427	17.9442	12.2127
8167	NW_025744477.1	10122	7.3761	60.0375	40.9405	34.1138	26.2695	15.0464
8167	NW_025744478.1	10113	5.2035	39.7014	26.8367	18.1845	13.5271	9.0675
8167	NW_025744479.1	10103	9.2268	53.7959	46.9267	43.6405	40.0574	34.1483
8167	NW_025744480.1	10101	11.5155	76.0222	64.0333	58.1626	48.8961	35.8578
8167	NW_025744481.1	203637	13.1903	80.5517	72.8208	66.4933	58.3288	43.6713
8167	NW_025744482.1	10032	6.1559	61.2739	38.2077	23.2356	12.3206	4.5255
8167	NW_025744483.1	10030	2.9346	28.0060	15.1645	10.1595	6.6700	2.2532
8167	NW_025744484.1	10020	5.4408	42.9741	25.5888	15.9980	9.6008	6.1477
8167	NW_025744485.1	9960	9.4815	54.1365	49.9096	45.5823	40.7329	30.9639
8167	NW_025744486.1	9959	7.6191	58.8011	38.8995	29.1495	21.6990	12.0695
8167	NW_025744487.1	9936	6.8749	49.7886	33.8969	23.7621	16.8780	8.6554
8167	NW_025744488.1	9935	2.5504	16.9300	7.1263	3.7242	3.2511	2.2949
8167	NW_025744489.1	9905	10.7753	65.2701	54.9924	49.5406	42.8773	31.0752
8167	NW_025744490.1	9879	5.5199	43.0307	33.2422	26.4399	17.9472	11.8332
8167	NW_025744491.1	9870	4.0815	36.3830	21.9656	15.2482	11.1753	5.1874
8167	NW_025744492.1	9845	5.3533	43.6770	27.9431	20.7313	14.7689	8.3900
8167	NW_025744493.1	9793	4.8067	32.4926	24.0478	18.9115	14.7146	9.9357
8167	NW_025744494.1	9763	3.0965	24.7670	14.1248	9.1058	7.7538	5.5925
8167	NW_025744495.1	9752	4.8427	29.3376	22.2416	19.4319	16.7863	13.4947
8167	NW_025744496.1	9718	4.0877	24.5524	17.7300	13.9020	12.0189	9.8580
8167	NW_025744497.1	9705	5.8498	50.9325	34.9201	24.9459	19.1963	8.9129
8167	NW_025744498.1	9697	4.8849	36.4443	25.5749	20.9137	14.5715	9.0337
8167	NW_025744499.1	9679	3.3219	28.3707	15.0429	9.8151	6.3953	4.2256
8167	NW_025744500.1	9672	3.5170	31.8652	20.3681	12.3656	6.8342	3.8151
8167	NW_025744501.1	9661	0.7196	3.3847	2.4842	1.4181	0.0621	0.0000
8167	NW_025744502.1	9599	2.0970	16.5121	9.2197	7.0320	4.5421	1.1980
8167	NW_025744503.1	9548	6.7194	49.0888	36.2065	30.0482	24.5392	16.2547
8167	NW_025744504.1	9546	6.1727	40.4777	30.5678	23.2139	19.4008	14.2468
8167	NW_025744505.1	9526	8.3111	50.0735	32.2066	26.1810	22.4228	18.0873
8167	NW_025744506.1	9522	14.8867	60.5755	52.9616	46.8809	41.3359	33.4279
8167	NW_025744507.1	192862	6.4676	45.7296	32.0561	25.5437	19.9049	13.1265
8167	NW_025744508.1	9471	10.2366	74.2688	59.6558	50.3854	42.5826	30.1024
8167	NW_025744509.1	9468	6.8726	70.3211	38.5720	25.8555	15.4204	6.2210
8167	NW_025744510.1	9465	4.2186	21.7221	14.1469	10.9878	9.9630	8.0085
8167	NW_025744511.1	9460	1.0959	8.7526	3.1607	1.3319	0.6131	0.0000
8167	NW_025744512.1	9456	3.0136	20.5901	12.8913	8.8621	6.4827	3.6908
8167	NW_025744513.1	9436	5.5551	34.0081	22.0114	14.7308	12.1874	8.5206
8167	NW_025744514.1	9430	4.4143	41.8240	27.7625	17.4973	9.7879	3.3828
8167	NW_025744515.1	9430	0.1162	0.0000	0.0000	0.0000	0.0000	0.0000
8167	NW_025744516.1	9426	5.3279	41.7144	27.4984	21.5574	15.6164	9.5481
8167	NW_025744517.1	9417	7.6707	58.1077	44.2285	36.3067	28.3955	16.9587
8167	NW_025744518.1	9390	2.8758	19.8829	10.5751	8.4026	7.1353	5.1118
8167	NW_025744519.1	9376	6.2750	44.1980	34.2044	29.6502	23.5815	16.9369
8167	NW_025744520.1	9370	5.3170	28.7727	24.2263	22.5400	20.8538	16.9370
8167	NW_025744521.1	9315	4.8686	38.7869	24.2619	18.2501	13.7305	8.1267
8167	NW_025744522.1	9300	4.4882	31.6344	24.5806	19.3118	15.0000	9.2151
8167	NW_025744523.1	9296	1.9790	18.0077	10.7250	4.6794	0.7638	0.0000
8167	NW_025744524.1	9278	1.4121	9.1722	5.3136	3.8586	3.1903	1.8754
8167	NW_025744525.1	9246	6.9031	46.3119	35.4748	29.6128	24.1618	15.3688
8167	NW_025744526.1	188184	7.2044	42.3357	31.0738	25.4597	20.5692	15.5380
8167	NW_025744527.1	9218	7.6034	64.1896	45.7691	31.4385	22.2608	13.1156
8167	NW_025744528.1	9208	3.9254	31.7767	18.9726	11.8375	7.4935	5.2889
8167	NW_025744529.1	9185	1.7769	13.6527	8.1546	6.3038	3.7670	1.9162
8167	NW_025744530.1	9168	6.0070	52.8032	35.5366	26.9743	18.2264	7.2753
8167	NW_025744531.1	250000	13.4226	83.9720	76.1372	68.0656	59.1172	44.1500
8167	NW_025744532.1	250000	14.9963	92.0456	85.7640	78.8428	69.7340	52.9300
8167	NW_025744533.1	9107	2.8893	26.2106	11.2990	8.8723	7.3240	5.0730
8167	NW_025744534.1	9100	8.3981	44.6044	40.0440	36.5824	32.7363	26.5275
8167	NW_025744535.1	9057	8.2632	56.9173	49.6412	42.6079	33.5873	21.0555
8167	NW_025744536.1	9044	9.6371	67.6471	49.7015	41.2981	31.9770	22.6117
8167	NW_025744537.1	9039	6.9595	55.3269	36.0217	27.3260	17.6015	11.2070
8167	NW_025744538.1	9028	3.8681	32.3881	14.4329	8.7727	5.8817	2.6030
8167	NW_025744539.1	9014	7.4349	43.0663	29.1657	25.0166	20.8010	16.4633
8167	NW_025744540.1	9010	12.5498	50.9545	43.6959	39.3896	35.4384	29.6448
8167	NW_025744541.1	8931	2.9340	20.2217	13.5819	10.9506	8.0170	5.4529
8167	NW_025744542.1	8923	2.4899	19.4217	12.0923	6.9932	5.3121	2.3535
8167	NW_025744543.1	8909	3.8308	31.3166	20.1594	14.7155	10.6073	5.5674
8167	NW_025744544.1	8907	7.0510	66.8463	33.4905	19.2994	10.5984	7.3650
8167	NW_025744545.1	8819	7.0794	30.4116	24.0390	22.7917	21.4423	19.1972
8167	NW_025744546.1	8819	7.6894	52.6364	33.8020	22.3948	18.3241	13.6864
8167	NW_025744547.1	180245	14.3310	85.3089	77.0701	70.5201	62.3962	47.6596
8167	NW_025744548.1	8804	3.8211	27.3739	14.8796	10.3476	8.3826	6.5084
8167	NW_025744549.1	8788	4.9745	30.9513	22.4397	18.0929	14.3264	10.8443
8167	NW_025744550.1	8755	6.0688	41.4620	33.0782	28.8978	24.0091	15.3512
8167	NW_025744551.1	8749	1.8819	13.7730	4.5262	2.6060	1.0744	0.1029
8167	NW_025744552.1	8697	1.5808	13.4759	7.0599	4.8293	2.8746	0.9429
8167	NW_025744553.1	8689	5.5165	39.0954	29.7042	22.4537	16.2734	10.4730
8167	NW_025744554.1	8653	5.2077	47.3940	27.7245	16.9883	11.8918	6.2984
8167	NW_025744555.1	8641	7.7077	55.6880	39.3473	32.9823	25.7378	15.8431
8167	NW_025744556.1	8624	2.8862	25.8233	17.9035	10.9346	4.7310	1.6929
8167	NW_025744557.1	8562	1.8892	15.8958	8.6312	4.2163	2.3943	1.1913
8167	NW_025744558.1	176603	7.4599	53.1310	38.1222	29.9774	23.5347	15.5603
8167	NW_025744559.1	8559	2.8880	26.4517	14.7798	8.2369	3.9491	0.2921
8167	NW_025744560.1	8548	6.2857	44.0922	30.6738	24.9064	21.0576	16.7759
8167	NW_025744561.1	8511	7.6196	61.7906	44.7068	35.8595	26.0016	13.3944
8167	NW_025744562.1	8506	4.8147	48.4482	25.1470	14.3311	8.9231	2.4218
8167	NW_025744563.1	8496	6.0501	55.8734	35.6992	25.5414	15.7486	8.2863
8167	NW_025744564.1	8493	3.5712	34.5814	16.6019	9.1605	5.7695	3.7796
8167	NW_025744565.1	8489	5.5552	46.4719	33.5964	22.8295	14.0535	7.3978
8167	NW_025744566.1	8440	9.7684	38.1872	25.7938	20.4384	16.5521	12.5000
8167	NW_025744567.1	125000	11.1846	74.1696	62.1248	54.1688	45.9400	32.8648
8167	NW_025744568.1	325000	12.6888	81.0646	73.1932	65.3455	55.9825	40.3963
8167	NW_025744569.1	8426	3.1778	12.8056	7.2395	5.7204	4.6285	3.8690
8167	NW_025744570.1	8412	3.9152	26.2126	20.1022	17.1660	13.6591	10.1046
8167	NW_025744571.1	8406	11.3513	38.3536	25.6008	20.3664	17.4756	13.9781
8167	NW_025744572.1	8389	9.8579	57.2416	53.9754	52.5927	48.5517	37.7995
8167	NW_025744573.1	8383	9.2822	49.8390	42.7532	38.2441	34.0212	28.1522
8167	NW_025744574.1	8377	9.0445	65.9066	45.0997	35.6094	26.5489	16.7721
8167	NW_025744575.1	8366	4.2034	28.4604	20.7507	18.8860	16.1128	10.8535
8167	NW_025744576.1	8324	2.6474	18.0082	14.2359	12.2657	9.6228	6.2470
8167	NW_025744577.1	8321	4.9774	34.7675	21.5359	16.5124	12.5946	8.5086
8167	NW_025744578.1	8309	4.7500	27.0430	19.2562	16.7529	14.2977	10.3623
8167	NW_025744579.1	8308	0.9697	10.6524	5.5729	2.1425	0.9750	0.2407
8167	NW_025744580.1	8291	6.5834	50.8141	39.3318	33.0720	24.6050	13.7619
8167	NW_025744581.1	170696	9.3242	61.4906	50.2056	42.7292	35.3330	24.4142
8167	NW_025744582.1	8255	4.5150	35.0818	25.8873	21.5263	16.7050	9.2187
8167	NW_025744583.1	8233	0.5356	4.2026	0.5830	0.0000	0.0000	0.0000
8167	NW_025744584.1	8189	2.8242	17.2060	11.7719	8.3405	6.8262	4.7136
8167	NW_025744585.1	8179	9.0054	43.0248	29.6246	24.2695	20.5160	16.5790
8167	NW_025744586.1	8171	2.4823	16.5341	11.9080	10.2068	8.7627	6.2171
8167	NW_025744587.1	8154	3.4922	23.5467	16.3601	12.7545	9.3328	6.5980
8167	NW_025744588.1	8145	1.6344	17.3235	5.5494	1.6943	0.0000	0.0000
8167	NW_025744589.1	8106	11.8600	43.1409	38.4653	34.3449	30.7427	28.6825
8167	NW_025744590.1	8104	0.8142	7.8110	1.7892	0.0000	0.0000	0.0000
8167	NW_025744591.1	8050	4.6747	33.9627	18.1863	13.1056	8.6335	5.8509
8167	NW_025744592.1	8048	0.1369	0.0000	0.0000	0.0000	0.0000	0.0000
8167	NW_025744593.1	8020	16.5440	59.7631	53.0923	49.3017	46.9327	44.7880
8167	NW_025744594.1	8015	5.1548	35.0218	26.7124	22.6825	14.7473	8.9083
8167	NW_025744595.1	8002	3.8763	30.8798	18.6328	11.4721	8.3104	6.5859
8167	NW_025744596.1	7995	1.2429	8.6929	5.7161	4.4903	3.1645	2.5016
8167	NW_025744597.1	7992	1.2730	9.3468	3.0030	0.6131	0.1001	0.0000
8167	NW_025744598.1	125000	13.5101	89.1336	80.6496	72.2888	61.4032	43.8856
8167	NW_025744599.1	250000	14.2736	92.8868	85.0148	76.4536	65.9412	47.0728
8167	NW_025744600.1	250000	9.7939	62.7256	55.2096	48.1580	40.1904	28.1056
8167	NW_025744601.1	7985	3.0957	26.5247	17.2323	11.7595	8.1778	1.7408
8167	NW_025744602.1	7978	2.2889	18.8518	10.7922	6.7937	4.3745	3.1211
8167	NW_025744603.1	7974	9.2482	55.3800	47.6423	39.6037	33.1703	22.0341
8167	NW_025744604.1	7972	5.1024	44.6688	34.5334	22.9303	15.7928	5.7451
8167	NW_025744605.1	7968	4.0927	30.3966	21.9503	17.5452	15.9890	10.1908
8167	NW_025744606.1	7923	3.4188	31.6168	14.8681	9.8321	6.7399	3.7233
8167	NW_025744607.1	7912	4.7207	29.0066	23.7487	19.4767	16.4055	10.9960
8167	NW_025744608.1	7912	2.0777	14.4085	11.3878	8.2659	6.4080	3.0460
8167	NW_025744609.1	7907	5.1695	35.2346	28.6708	23.3717	19.0591	12.7229
8167	NW_025744610.1	7905	4.0787	28.0329	19.2410	16.9892	10.3479	5.7938
8167	NW_025744611.1	7892	4.5442	34.5033	27.6736	21.1227	15.5220	8.5403
8167	NW_025744612.1	7860	4.5798	31.2723	20.7379	16.0305	12.3537	8.8804
8167	NW_025744613.1	7856	15.6778	96.8177	92.8844	88.6329	80.1935	54.2897
8167	NW_025744614.1	7834	6.5484	39.6222	28.1338	20.0919	17.2453	13.9265
8167	NW_025744615.1	7812	1.4962	11.6359	8.8198	5.5684	4.6339	3.8786
8167	NW_025744616.1	163276	9.9348	65.3495	54.4005	46.7123	37.9468	26.3848
8167	NW_025744617.1	7799	6.8902	61.5848	42.6465	30.9270	20.5796	7.2573
8167	NW_025744618.1	7792	4.0032	24.9487	20.0205	16.5683	11.6530	7.8029
8167	NW_025744619.1	7792	1.4799	14.5021	7.1227	4.5560	2.9004	0.3465
8167	NW_025744620.1	7767	0.8272	4.7509	2.4462	2.1372	2.0729	1.9055
8167	NW_025744621.1	7756	4.1128	30.2218	24.2780	19.9330	14.8530	9.5152
8167	NW_025744622.1	7723	5.5324	36.2035	27.1656	19.9534	14.1007	8.2610
8167	NW_025744623.1	7698	4.1569	23.4347	17.0564	14.9260	13.1593	9.8597
8167	NW_025744624.1	7695	4.5699	37.3619	23.8986	16.1533	9.9025	6.7186
8167	NW_025744625.1	7654	11.7098	83.1722	75.2809	66.4620	53.6190	32.2054
8167	NW_025744626.1	7645	2.0831	17.3185	13.9307	9.7449	6.5533	2.7207
8167	NW_025744627.1	7640	3.0031	17.8665	11.1257	8.7958	7.6702	6.8325
8167	NW_025744628.1	7633	4.6371	39.7092	25.4291	17.6340	12.7735	8.1226
8167	NW_025744629.1	7620	2.7178	11.2730	7.5722	6.0367	4.6194	4.1601
8167	NW_025744630.1	7618	8.1651	62.2473	46.6658	35.5605	30.6248	19.8740
8167	NW_025744631.1	7617	6.1545	42.9303	32.6506	25.6663	18.6294	13.2073
8167	NW_025744632.1	623597	11.7876	72.5464	62.7896	54.9499	46.5392	33.4371
8167	NW_025744633.1	400000	17.0110	75.7575	68.2890	63.0027	57.8000	49.6050
8167	NW_025744634.1	7610	4.2078	42.7858	19.6058	8.5283	5.3482	2.5099
8167	NW_025744635.1	7603	24.4849	77.2327	70.7484	66.5527	62.7779	58.4112
8167	NW_025744636.1	7595	3.3885	25.1086	17.6169	13.4957	8.7821	5.4378
8167	NW_025744637.1	7533	2.8007	25.5941	13.1422	6.3985	4.0356	2.3231
8167	NW_025744638.1	7530	1.6061	12.9482	7.6892	4.5286	2.4037	1.0093
8167	NW_025744639.1	125000	14.5740	93.3672	85.9520	78.7280	68.1312	47.9656
8167	NW_025744640.1	7470	7.7268	55.3280	42.1151	34.3240	28.2597	20.7631
8167	NW_025744641.1	7458	5.8892	42.9472	31.7109	27.4470	22.5530	14.7359
8167	NW_025744642.1	7455	1.5996	11.9785	3.3803	2.6828	1.9718	1.7036
8167	NW_025744643.1	7441	5.9092	45.2224	34.6862	30.6948	23.3436	13.4794
8167	NW_025744644.1	7431	3.9538	38.8238	18.2210	12.5824	6.4325	0.1749
8167	NW_025744645.1	7418	4.6495	42.1407	26.7458	15.0849	6.6056	5.5406
8167	NW_025744646.1	7411	3.0387	27.4187	14.2086	8.7168	5.2490	2.4963
8167	NW_025744647.1	7368	13.3963	68.1868	55.1303	44.3132	38.6808	32.2476
8167	NW_025744648.1	7347	4.4466	30.7336	23.8329	19.5046	14.2235	7.2955
