Sample	Chromosome	Total_bases	Mean_depth	Percent_5x	Percent_8x	Percent_10x	Percent_12x	Percent_15x
8036	NW_025744571.1	8406	10.8825	63.4904	45.4199	32.9051	25.3509	18.8913
8036	NW_025744572.1	8389	9.6013	58.8390	55.0364	49.1477	43.6405	30.1705
8036	NW_025744573.1	8383	9.5345	65.4539	54.1095	45.6281	38.2321	24.8002
8036	NW_025744574.1	8377	11.3265	74.5613	60.5945	52.0234	43.4523	32.0998
8036	NW_025744575.1	8366	4.6523	38.1186	24.0019	17.5233	11.9770	7.4827
8036	NW_025744576.1	8324	2.6931	23.6905	11.6410	7.3763	5.4781	2.5348
8036	NW_025744577.1	8321	6.3491	52.5297	28.8667	19.3727	12.9672	8.4725
8036	NW_025744578.1	8309	3.5073	24.7081	16.1632	13.0461	8.8819	4.2364
8036	NW_025744579.1	8308	1.9584	16.5022	8.4015	5.7053	2.6842	0.1444
8036	NW_025744580.1	8291	7.4299	59.9807	42.6004	33.5545	24.5326	14.4132
8036	NW_025744581.1	170696	10.1957	68.7403	57.6745	49.4663	41.0262	26.4470
8036	NW_025744582.1	8255	5.1469	45.9721	26.6990	19.9637	12.7438	4.7486
8036	NW_025744583.1	8233	1.5252	12.1462	5.9638	3.3281	1.3968	0.1700
8036	NW_025744584.1	8189	4.3359	37.6359	23.9345	16.5466	12.2603	6.6675
8036	NW_025744585.1	8179	11.9043	65.9249	51.7789	45.0177	39.1857	31.0551
8036	NW_025744586.1	8171	3.4898	27.8301	21.3683	14.4413	9.2278	6.0091
8036	NW_025744587.1	8154	4.2496	38.7662	23.0562	14.2629	8.8668	3.1764
8036	NW_025744588.1	8145	3.0068	26.3843	13.3333	7.3665	4.5181	2.9098
8036	NW_025744589.1	8106	15.2267	54.7742	47.7547	43.9798	39.2302	35.4799
8036	NW_025744590.1	8104	1.0226	7.9837	2.3692	0.6170	0.0000	0.0000
8036	NW_025744591.1	8050	5.9042	45.9130	26.4969	19.5155	15.1429	10.5839
8036	NW_025744592.1	8048	1.9691	14.7863	10.9592	7.2316	4.4110	2.8206
8036	NW_025744593.1	8020	15.1746	67.0948	58.4663	53.3915	47.8429	37.6933
8036	NW_025744594.1	8015	8.8180	48.3718	39.2015	33.5995	27.8353	22.4205
8036	NW_025744595.1	8002	5.9293	46.7758	32.9543	26.4934	20.5824	11.1347
8036	NW_025744596.1	7995	2.3959	17.0356	11.0819	8.6304	6.8043	4.7655
8036	NW_025744597.1	7992	5.0482	43.4685	24.5621	18.4810	12.9505	7.5701
8036	NW_025744598.1	125000	14.1572	90.6728	82.2720	74.0464	64.6856	43.8648
8036	NW_025744599.1	250000	14.0821	92.8844	84.8784	74.6892	63.4344	42.1348
8036	NW_025744600.1	250000	13.7609	86.5428	77.5504	68.0524	57.7720	38.7396
8036	NW_025744601.1	7985	4.9219	45.0094	27.8522	18.9606	12.6362	6.3369
8036	NW_025744602.1	7978	5.0545	37.3653	23.9784	17.5357	12.5345	9.9273
8036	NW_025744603.1	7974	6.7652	59.1171	42.4379	30.7249	20.4414	12.4028
8036	NW_025744604.1	7972	5.2417	50.0125	28.7632	17.0848	10.7627	3.2865
8036	NW_025744605.1	7968	5.3267	43.6370	31.4006	23.4814	14.8469	5.5472
8036	NW_025744606.1	7923	4.5085	42.9130	27.8935	15.5244	8.7088	1.4515
8036	NW_025744607.1	7912	6.7810	52.5152	38.3721	27.8564	22.0046	13.1193
8036	NW_025744608.1	7912	3.1542	25.2275	12.9424	6.9135	4.8155	3.3999
8036	NW_025744609.1	7907	5.0830	42.4561	29.1261	19.9317	11.6100	4.8059
8036	NW_025744610.1	7905	6.2134	44.9589	30.4111	23.6053	18.7982	11.1828
8036	NW_025744611.1	7892	6.2639	48.0740	35.3396	27.0907	20.6665	14.7745
8036	NW_025744612.1	7860	7.5198	46.7557	34.9109	29.1349	24.5674	19.0712
8036	NW_025744613.1	7856	14.9919	96.6777	91.7133	81.6828	70.2266	45.2011
8036	NW_025744614.1	7834	8.8925	62.8798	48.3278	38.1670	28.6316	19.3515
8036	NW_025744615.1	7812	2.0751	18.6764	7.1045	3.9171	2.0609	1.2289
8036	NW_025744616.1	163276	11.0344	71.6106	57.4500	47.8068	38.5929	25.7937
8036	NW_025744617.1	7799	6.7032	65.4186	40.8129	24.6314	13.3735	6.1418
8036	NW_025744618.1	7792	5.8760	37.4615	31.7377	28.3239	23.0236	15.3747
8036	NW_025744619.1	7792	3.0240	28.9913	12.6283	7.3152	3.6833	0.1027
8036	NW_025744620.1	7767	1.6683	11.5489	7.6864	4.4676	3.5664	2.5364
8036	NW_025744621.1	7756	4.0017	32.6070	27.1145	21.3641	12.5580	5.1315
8036	NW_025744622.1	7723	6.1999	53.0882	32.2673	22.1028	13.9583	7.1863
8036	NW_025744623.1	7698	6.1620	38.1268	29.0855	24.3050	17.6799	10.8730
8036	NW_025744624.1	7695	6.5106	51.7349	36.4392	28.9409	22.4561	12.8915
8036	NW_025744625.1	7654	13.0223	83.5250	74.1181	66.8539	59.4330	40.3580
8036	NW_025744626.1	7645	2.8446	25.8993	17.8417	10.9876	5.8600	1.9097
8036	NW_025744627.1	7640	3.8979	26.5314	17.8141	14.4895	9.9084	7.4346
8036	NW_025744628.1	7633	6.0415	50.2948	33.3814	22.0490	15.1972	8.3191
8036	NW_025744629.1	7620	3.6163	25.2231	16.8635	13.4383	10.2625	5.9974
8036	NW_025744630.1	7618	8.2982	59.6219	45.4319	37.2670	28.4983	20.3859
8036	NW_025744631.1	7617	5.6757	49.9803	32.8738	22.3973	15.3735	7.4176
8036	NW_025744632.1	623597	12.5120	79.9131	69.8437	60.4843	50.4138	33.7853
8036	NW_025744633.1	400000	17.6146	81.2682	73.6252	67.1595	60.7935	49.6007
8036	NW_025744634.1	7610	4.2784	43.3114	15.4008	7.8187	2.7989	0.1445
8036	NW_025744635.1	7603	24.0167	86.2291	79.0083	73.3395	67.7627	60.1736
8036	NW_025744636.1	7595	5.1156	38.9203	26.5438	18.8282	14.1935	7.0178
8036	NW_025744637.1	7533	3.3331	33.0678	14.7883	7.6995	3.5444	1.3275
8036	NW_025744638.1	7530	3.3248	28.9110	18.3001	11.4343	5.5113	2.4568
8036	NW_025744639.1	125000	14.3159	92.9152	86.7824	77.6744	66.5976	44.2952
8036	NW_025744640.1	7470	8.8040	63.1459	47.9384	40.9639	32.0080	19.7456
8036	NW_025744641.1	7458	7.2995	58.3803	43.0008	33.6551	25.6771	13.1537
8036	NW_025744642.1	7455	4.0196	34.4467	20.3488	13.3467	8.7726	4.6680
8036	NW_025744643.1	7441	5.9456	46.8351	35.1969	25.8433	20.1451	9.0445
8036	NW_025744644.1	7431	4.2460	43.2916	15.8660	6.0153	1.9378	0.0000
8036	NW_025744645.1	7418	6.8336	58.8973	37.5034	29.1184	22.0140	12.0248
8036	NW_025744646.1	7411	4.2496	40.5613	22.2237	14.0737	8.3390	3.1440
8036	NW_025744647.1	7368	13.0578	79.4924	66.8838	57.8176	49.2671	37.9886
8036	NW_025744648.1	7347	5.9838	46.0460	34.8305	27.3989	19.7359	10.9705
