Sample	Chromosome	Total_bases	Mean_depth	Percent_5x	Percent_8x	Percent_10x	Percent_12x	Percent_15x
8038	NW_025744369.1	100000	16.5014	96.1420	90.3330	84.1420	74.2190	54.8610
8038	NW_025744370.1	50000	6.1399	39.6620	32.8640	27.9220	23.0800	16.2880
8038	NW_025744371.1	250000	14.7153	86.7780	79.0552	71.8960	62.4016	45.2872
8038	NW_025744372.1	400000	13.4659	91.4827	83.4350	74.8905	63.4235	42.9108
8038	NW_025744373.1	11770	3.8692	30.5268	17.8590	12.1155	7.9354	4.2141
8038	NW_025744374.1	11766	8.4601	59.7824	38.6877	28.4124	20.8737	15.6638
8038	NW_025744375.1	11758	1.8500	15.8956	5.0944	3.0788	2.4834	1.5054
8038	NW_025744376.1	11714	7.7316	68.2517	50.1110	37.4765	27.2665	13.1723
8038	NW_025744377.1	11704	4.4974	37.7905	20.1384	14.3882	10.1247	6.0407
8038	NW_025744378.1	11684	2.5116	22.0387	9.2349	5.1523	2.6618	1.4036
8038	NW_025744379.1	11682	4.7550	43.6141	24.6020	16.1188	10.5376	4.8964
8038	NW_025744380.1	11680	1.5906	11.6866	6.1644	4.4521	3.0308	1.5668
8038	NW_025744381.1	11677	6.4707	51.8883	31.0011	21.7522	16.2456	10.0968
8038	NW_025744382.1	11657	1.3877	10.8690	3.8775	1.8701	0.5233	0.2230
8038	NW_025744383.1	11584	0.4094	2.5121	0.3626	0.0000	0.0000	0.0000
8038	NW_025744384.1	11582	3.3505	20.2642	13.9009	10.1364	7.4944	5.4654
8038	NW_025744385.1	11567	7.4711	53.5143	41.4801	35.9125	28.7715	18.9245
8038	NW_025744386.1	11552	3.6400	31.6655	17.2870	10.5696	5.8345	2.4758
8038	NW_025744387.1	11517	12.9617	80.3768	73.2482	66.7535	57.6713	43.3533
8038	NW_025744388.1	11448	2.8766	21.6806	11.8274	7.9140	4.5510	2.8127
8038	NW_025744389.1	11443	8.6460	58.7346	40.8634	31.9934	24.2681	17.7663
8038	NW_025744390.1	11423	3.9481	32.8110	19.2857	12.6587	9.1745	5.7953
8038	NW_025744391.1	11407	4.6144	45.7526	19.8650	11.3001	6.0752	2.3231
8038	NW_025744392.1	11389	3.2809	28.5012	11.5287	7.5687	5.9004	3.9248
8038	NW_025744393.1	11375	1.0890	6.0396	1.4505	1.0198	0.9495	0.8264
8038	NW_025744394.1	11354	6.0243	37.6695	23.8330	19.3148	15.7389	11.5378
8038	NW_025744395.1	11351	2.5807	19.7428	10.8360	7.7438	5.4356	2.2905
8038	NW_025744396.1	550000	14.1390	94.4071	87.2084	78.9509	67.7118	46.2242
8038	NW_025744397.1	100000	14.8114	97.4480	91.8500	83.9800	72.3460	50.4590
8038	NW_025744398.1	11254	1.3575	11.6670	4.8605	1.9104	0.0444	0.0000
8038	NW_025744399.1	11177	1.9734	17.3213	9.0811	3.9277	1.6731	1.3241
8038	NW_025744400.1	11141	2.6347	24.9259	11.0223	3.7878	1.0861	0.0628
8038	NW_025744401.1	11140	1.1858	9.1741	2.6661	1.5619	1.2118	0.6643
8038	NW_025744402.1	11120	9.4303	78.1655	62.2932	47.7428	33.2464	17.5899
8038	NW_025744403.1	11111	7.9625	62.6766	43.4434	32.7243	23.9492	13.7521
8038	NW_025744404.1	11079	4.7732	33.7215	23.6393	20.3990	17.7002	11.6256
8038	NW_025744405.1	11076	7.6159	44.5016	35.3377	32.2770	28.3315	23.1762
8038	NW_025744406.1	11074	5.3019	41.0150	27.4697	19.3968	14.1774	10.3215
8038	NW_025744407.1	11056	2.3300	18.9852	9.8227	6.0601	3.3014	1.8090
8038	NW_025744408.1	11045	1.7952	18.4427	7.1707	2.5894	0.9416	0.0000
8038	NW_025744409.1	11044	12.8252	89.2430	83.6110	73.6961	61.0920	39.3155
8038	NW_025744410.1	11032	2.9493	16.8782	12.3731	10.2067	9.1733	7.6958
8038	NW_025744411.1	11019	12.6061	77.0306	68.6360	63.4450	56.1666	43.4704
8038	NW_025744412.1	11019	3.4113	25.4197	15.7818	11.6072	9.6288	5.9987
8038	NW_025744413.1	10942	6.2086	41.9119	33.6776	28.4135	23.3138	15.9660
8038	NW_025744414.1	10941	6.4188	38.3512	29.1107	23.2977	17.9600	13.2803
8038	NW_025744415.1	10937	6.2800	53.4973	40.1390	30.7763	20.6272	9.4084
8038	NW_025744416.1	10917	2.1839	17.3308	8.2990	4.3419	2.8854	1.9328
8038	NW_025744417.1	10882	3.1504	30.0772	11.9280	5.8629	2.1687	0.5697
8038	NW_025744418.1	10881	10.8184	54.6365	36.8808	29.8042	24.0419	17.4892
8038	NW_025744419.1	10875	7.0365	69.8391	40.3126	26.1057	16.5425	6.5471
8038	NW_025744420.1	10856	4.8641	45.5601	26.3080	16.5162	11.2380	4.7900
8038	NW_025744421.1	10834	10.9389	64.9806	45.8833	37.2162	30.7181	20.8326
8038	NW_025744422.1	10832	12.4868	81.9609	74.6677	68.5284	60.3305	41.4420
8038	NW_025744423.1	10786	5.3626	34.8878	23.7252	19.6366	17.0777	14.6023
8038	NW_025744424.1	10779	3.5834	32.4520	19.8627	12.7841	7.9414	2.8110
8038	NW_025744425.1	10777	3.1901	22.3810	17.8436	13.8907	9.7244	6.0314
8038	NW_025744426.1	10768	4.0584	34.2032	21.3967	14.4224	11.0513	6.9744
8038	NW_025744427.1	10758	3.2763	29.9591	19.7806	13.8595	9.6300	3.0024
8038	NW_025744428.1	100000	11.9425	79.9280	73.2610	66.9760	57.7090	39.8310
8038	NW_025744429.1	50752	14.7438	97.3105	92.8673	86.5463	74.4542	50.5438
8038	NW_025744430.1	40000	14.0953	94.7425	87.2175	79.4825	68.8550	48.4050
8038	NW_025744431.1	10753	3.7063	31.3494	17.5672	9.5601	6.1099	2.2970
8038	NW_025744432.1	10752	13.7306	88.1417	83.0915	78.1436	66.3225	47.5167
8038	NW_025744433.1	10744	10.0292	76.0331	62.3232	51.5357	39.9386	25.5585
8038	NW_025744434.1	213673	13.8896	93.9595	86.9558	78.4839	66.7408	46.0231
8038	NW_025744435.1	10739	6.3843	51.6994	31.7907	23.0003	17.9253	11.8540
8038	NW_025744436.1	10734	1.6040	16.7226	7.5275	3.6333	1.4347	0.1304
8038	NW_025744437.1	10734	0.8956	5.7015	1.4626	0.4099	0.0000	0.0000
8038	NW_025744438.1	10685	3.1425	25.4937	16.1161	11.7174	7.5714	4.4548
8038	NW_025744439.1	10653	6.0773	47.4514	27.6542	19.0275	14.9066	9.1805
8038	NW_025744440.1	10628	3.4285	33.1389	19.5051	11.3944	5.7113	2.4370
8038	NW_025744441.1	10619	8.9104	48.6204	40.9549	36.8867	31.1894	24.8328
8038	NW_025744442.1	10580	4.2447	37.5142	21.2476	13.6389	8.1853	4.4991
8038	NW_025744443.1	10579	9.4568	74.2981	56.6216	44.5789	35.8446	22.4501
8038	NW_025744444.1	10557	13.1205	64.4312	52.0887	42.8247	35.5309	26.9489
8038	NW_025744445.1	10535	2.3991	22.1547	10.1946	5.4675	3.2938	1.3194
8038	NW_025744446.1	10534	1.3393	10.6133	2.5062	0.4367	0.0000	0.0000
8038	NW_025744447.1	10525	4.1994	38.4608	23.5914	14.5463	9.3777	4.6651
8038	NW_025744448.1	10516	3.4446	33.5869	16.1088	6.7136	3.6706	0.7512
8038	NW_025744449.1	10510	7.8344	44.2055	34.1579	29.2483	25.5090	20.7707
8038	NW_025744450.1	10493	2.1705	17.6117	7.6527	6.1755	5.2321	2.8019
8038	NW_025744451.1	10485	7.1528	55.1741	39.6471	30.5103	23.6242	14.0296
8038	NW_025744452.1	10454	2.6907	16.5583	7.0786	4.4194	3.4819	2.7549
8038	NW_025744453.1	10408	3.3203	34.3678	11.2702	4.2371	1.5277	0.0769
8038	NW_025744454.1	10386	1.0460	7.9241	1.4828	1.1650	0.9436	0.9339
8038	NW_025744455.1	10359	5.2300	41.8091	26.6628	19.4131	12.9549	8.1572
8038	NW_025744456.1	10349	3.8270	34.7473	17.8665	12.0688	7.6239	2.3674
8038	NW_025744457.1	10345	2.0390	17.2354	7.0952	3.8473	1.9720	0.7347
8038	NW_025744458.1	10332	12.8342	89.3341	77.3810	66.1924	55.1878	40.8827
8038	NW_025744459.1	100000	13.8262	96.3480	89.4470	80.7870	68.0590	44.4280
8038	NW_025744460.1	100000	14.2189	92.9010	82.3050	72.5460	60.1640	41.4120
8038	NW_025744461.1	100000	12.3951	87.1920	77.6390	68.0350	56.1320	36.9050
8038	NW_025744462.1	10319	1.4746	13.1408	7.2197	4.9230	2.4227	0.6977
8038	NW_025744463.1	10303	4.0684	33.7960	23.7698	16.6748	11.4142	5.3771
8038	NW_025744464.1	10280	11.7988	71.2062	60.6226	52.3930	43.6770	33.5798
8038	NW_025744465.1	10268	10.6049	84.7098	66.7803	51.8991	37.3296	23.5099
8038	NW_025744466.1	10249	12.6343	77.2856	64.6405	56.0445	44.7849	30.5493
8038	NW_025744467.1	10240	3.5403	19.0039	16.5039	14.6387	12.9688	10.8887
8038	NW_025744468.1	10240	2.9969	24.3848	14.6973	9.3555	6.2695	3.7305
8038	NW_025744469.1	10226	5.3460	42.3919	27.4888	21.4845	16.1940	9.2216
8038	NW_025744470.1	10219	1.3402	7.5741	5.6953	4.9026	4.3938	2.8085
8038	NW_025744471.1	10212	5.4668	38.8758	21.3768	16.4121	11.9565	8.8915
8038	NW_025744472.1	10207	3.5509	22.7491	14.7840	11.7174	9.6208	7.9161
8038	NW_025744473.1	10187	7.4794	55.6101	48.7091	41.9064	34.0434	17.8757
8038	NW_025744474.1	10163	5.6182	51.7859	28.9088	18.8822	13.2933	6.9271
8038	NW_025744475.1	10145	3.3975	31.6511	16.8162	9.0784	5.7861	3.0360
8038	NW_025744476.1	10137	5.1037	37.4272	27.9471	22.1269	16.7801	10.3088
8038	NW_025744477.1	10122	7.4353	57.9629	43.4795	33.3432	26.0225	14.8785
8038	NW_025744478.1	10113	6.7477	53.5449	36.3690	26.7379	19.3909	11.1737
8038	NW_025744479.1	10103	8.7240	54.8847	48.4708	43.1654	38.1669	26.5961
8038	NW_025744480.1	10101	10.5216	80.7742	64.9243	55.1530	45.3915	25.2549
8038	NW_025744481.1	203637	12.8489	85.5979	76.6010	68.1099	57.1753	39.5547
8038	NW_025744482.1	10032	10.7016	91.0586	72.4581	56.9777	39.7628	22.2189
8038	NW_025744483.1	10030	2.9377	29.0429	16.0219	8.2752	4.6062	0.9372
8038	NW_025744484.1	10020	7.9669	64.1018	42.8443	34.4711	25.7884	15.6687
8038	NW_025744485.1	9960	9.4461	58.2932	48.9859	41.7771	35.4719	26.5663
8038	NW_025744486.1	9959	7.7054	64.7254	45.3861	31.9108	19.0581	9.0571
8038	NW_025744487.1	9936	6.8128	50.1711	37.6711	29.1667	21.4070	13.0435
8038	NW_025744488.1	9935	2.4250	20.4429	7.5189	3.9658	3.1303	1.9930
8038	NW_025744489.1	9905	4.5532	41.5952	22.2918	14.5280	8.7733	2.5139
8038	NW_025744490.1	9879	6.1853	42.3120	34.1836	29.6690	23.7170	15.9935
8038	NW_025744491.1	9870	5.3072	47.8723	31.6109	22.2898	14.9747	7.6596
8038	NW_025744492.1	9845	4.9070	34.7892	20.4368	14.1696	12.0061	7.5368
8038	NW_025744493.1	9793	4.7313	30.7260	24.1091	19.7692	16.5424	11.0283
8038	NW_025744494.1	9763	2.5762	21.4176	9.3516	5.4082	2.5709	1.1574
8038	NW_025744495.1	9752	5.0495	38.5870	23.6669	18.0578	14.6842	10.8285
8038	NW_025744496.1	9718	5.1527	26.9912	20.8891	16.9994	13.1406	8.9936
8038	NW_025744497.1	9705	8.9303	76.3936	58.2998	42.7099	30.0052	15.7445
8038	NW_025744498.1	9697	2.0387	16.5515	8.8481	4.9706	2.8359	1.8459
8038	NW_025744499.1	9679	4.0991	35.6338	22.2544	15.3528	10.0837	5.5791
8038	NW_025744500.1	9672	7.2507	54.6836	39.9917	30.5108	22.8391	13.6890
8038	NW_025744501.1	9661	3.8172	31.9015	18.4349	13.2388	8.6637	5.3411
8038	NW_025744502.1	9599	2.2928	19.3770	11.1678	8.4384	5.2922	2.0002
8038	NW_025744503.1	9548	7.0854	53.1106	36.3008	28.8437	22.4550	14.7780
8038	NW_025744504.1	9546	7.2727	61.7327	40.6034	29.7402	21.2235	12.0784
8038	NW_025744505.1	9526	9.4021	64.8436	42.9876	31.0834	24.8793	18.4548
8038	NW_025744506.1	9522	14.2319	65.1754	53.4657	47.2275	40.5797	33.1653
8038	NW_025744507.1	192862	6.7927	51.3310	36.3809	28.0771	21.4863	13.5351
8038	NW_025744508.1	9471	9.6634	75.7681	60.4054	52.7927	41.9808	25.8579
8038	NW_025744509.1	9468	5.9697	61.6815	35.5725	20.0993	8.3861	1.6160
8038	NW_025744510.1	9465	4.3908	24.6487	15.3090	13.8193	12.8685	10.5124
8038	NW_025744511.1	9460	1.8006	14.3235	8.0655	5.1691	2.4419	0.4545
8038	NW_025744512.1	9456	3.1637	27.6650	14.9535	9.2745	5.6366	2.4535
8038	NW_025744513.1	9436	6.5801	51.3035	35.2692	25.2120	18.9381	11.0958
8038	NW_025744514.1	9430	7.1145	49.5652	38.1866	30.2015	26.6596	18.7699
8038	NW_025744515.1	9430	1.9231	18.2291	6.5536	3.8494	2.0679	0.0636
8038	NW_025744516.1	9426	8.3085	50.2122	38.5529	31.6041	27.2862	19.5947
8038	NW_025744517.1	9417	9.0857	68.7799	56.8652	46.5647	38.6535	22.2151
8038	NW_025744518.1	9390	5.4497	35.4739	26.8264	23.1203	19.4995	15.0692
8038	NW_025744519.1	9376	7.3075	56.8153	45.3392	35.9428	26.2905	17.8221
8038	NW_025744520.1	9370	5.4942	29.9466	25.4002	21.8997	17.7375	14.3543
8038	NW_025744521.1	9315	5.3420	51.3043	31.1111	20.2254	13.0757	5.8400
8038	NW_025744522.1	9300	4.0553	27.9892	20.3011	17.1828	14.1075	8.0323
8038	NW_025744523.1	9296	2.5647	24.8709	16.5017	6.9707	2.5925	0.3765
8038	NW_025744524.1	9278	2.9710	24.4880	14.4104	9.9590	6.3807	3.3628
8038	NW_025744525.1	9246	6.3891	51.6007	35.5721	25.9464	16.4287	9.9935
8038	NW_025744526.1	188184	7.5302	57.4815	42.4186	32.8880	24.8858	15.3105
8038	NW_025744527.1	9218	7.2677	67.1729	49.5769	31.1673	20.7095	5.9557
8038	NW_025744528.1	9208	3.9272	29.6916	16.9201	11.2837	8.3406	7.3089
8038	NW_025744529.1	9185	2.0548	19.1290	11.1813	7.1856	4.3767	0.2286
8038	NW_025744530.1	9168	5.7110	54.5157	33.9551	22.1313	12.6963	3.2613
8038	NW_025744531.1	250000	13.2519	88.1488	79.4708	70.7236	59.6308	40.1428
8038	NW_025744532.1	250000	14.5967	96.3644	90.8836	83.5624	72.1696	50.3204
8038	NW_025744533.1	9107	3.6672	35.8515	20.1384	13.2206	7.3680	2.7342
8038	NW_025744534.1	9100	7.0064	44.7912	37.8571	33.2198	29.0330	23.8791
8038	NW_025744535.1	9057	7.1223	55.3605	47.1900	38.4012	27.7355	17.3899
8038	NW_025744536.1	9044	10.2383	70.6103	52.1451	44.5378	35.1283	25.0885
8038	NW_025744537.1	9039	8.1974	65.4387	48.0031	33.3555	23.4318	13.2647
8038	NW_025744538.1	9028	4.6627	41.8587	24.7231	16.0279	9.0053	2.1267
8038	NW_025744539.1	9014	7.7171	50.3550	36.3657	27.6459	20.6900	16.3634
8038	NW_025744540.1	9010	8.4527	44.5172	37.7802	33.4628	27.9578	20.8324
8038	NW_025744541.1	8931	2.4086	23.7263	10.9506	4.1877	1.6236	0.5151
8038	NW_025744542.1	8923	4.4013	41.1297	19.7579	10.9156	7.3966	3.1940
8038	NW_025744543.1	8909	4.3291	45.2015	20.3614	10.5175	6.0276	3.1653
8038	NW_025744544.1	8907	7.8286	72.8079	50.6905	31.4584	18.9177	9.7901
8038	NW_025744545.1	8819	6.2543	35.2761	29.3231	26.9532	24.3111	20.3538
8038	NW_025744546.1	8819	8.3551	62.1612	41.1158	28.7674	22.0660	18.1200
8038	NW_025744547.1	180245	14.1427	88.4546	80.5870	73.0545	63.4520	45.4559
8038	NW_025744548.1	8804	3.3989	24.5797	11.8128	8.2349	6.4289	4.5661
8038	NW_025744549.1	8788	4.8624	35.8785	26.1152	21.2335	15.9650	10.5599
8038	NW_025744550.1	8755	4.3432	38.4238	24.5802	15.9566	10.1999	4.2718
8038	NW_025744551.1	8749	6.3323	52.3488	33.5353	24.9629	17.5449	11.0298
8038	NW_025744552.1	8697	4.2718	31.6546	22.0651	18.4776	15.0052	10.5554
8038	NW_025744553.1	8689	5.8438	54.7819	32.7310	18.5637	10.9219	5.0639
8038	NW_025744554.1	8653	9.0263	71.9519	52.3518	39.6857	30.8448	19.3112
8038	NW_025744555.1	8641	6.7800	57.6901	40.8402	28.9318	19.3959	10.5080
8038	NW_025744556.1	8624	2.5063	18.0427	9.0909	5.8210	4.1976	1.9133
8038	NW_025744557.1	8562	2.1476	16.3280	9.5188	5.9332	4.1345	2.9549
8038	NW_025744558.1	176603	4.1637	35.4835	20.4640	13.1555	8.3243	4.6222
8038	NW_025744559.1	8559	2.8239	30.2138	8.0617	2.0096	0.0000	0.0000
8038	NW_025744560.1	8548	4.3933	45.8002	22.2157	11.3594	4.7029	0.8540
8038	NW_025744561.1	8511	8.4358	63.1066	46.5045	36.8112	29.5970	19.0459
8038	NW_025744562.1	8506	2.3850	22.6899	5.8194	0.9875	0.0000	0.0000
8038	NW_025744563.1	8496	7.1777	62.5824	42.1492	26.6478	18.1733	11.4289
8038	NW_025744564.1	8493	4.8642	41.7638	26.1627	18.2385	13.5288	7.1588
8038	NW_025744565.1	8489	5.4036	47.0138	30.4983	21.4160	13.1935	5.5130
8038	NW_025744566.1	8440	8.0519	54.3128	33.7085	27.2512	23.0806	16.1019
8038	NW_025744567.1	125000	10.5085	76.0760	62.4928	53.6392	44.0664	29.4568
8038	NW_025744568.1	325000	13.1507	86.3212	77.8126	69.5868	58.5160	39.9068
8038	NW_025744569.1	8426	3.5834	21.6473	13.9805	10.4913	7.2870	4.2013
8038	NW_025744570.1	8412	4.0194	27.7817	23.1931	18.8184	15.2520	10.3543
8038	NW_025744571.1	8406	8.6504	46.8713	28.7771	23.3881	18.7961	12.6219
8038	NW_025744572.1	8389	8.4089	58.0403	51.6510	44.6418	35.6300	23.3997
8038	NW_025744573.1	8383	7.6438	56.2329	44.3159	36.8365	27.3410	15.1855
8038	NW_025744574.1	8377	8.1953	63.7340	39.2981	31.0493	25.6178	18.2046
8038	NW_025744575.1	8366	4.2196	28.8788	21.9938	18.2405	16.0650	10.8535
8038	NW_025744576.1	8324	2.6090	20.8073	14.5723	10.9803	7.1120	3.3518
8038	NW_025744577.1	8321	6.1925	54.1281	37.3994	26.8117	18.7838	9.9387
8038	NW_025744578.1	8309	4.0699	32.8078	22.2770	17.0418	11.7704	6.9443
8038	NW_025744579.1	8308	2.0613	21.3409	10.6524	5.8859	1.8296	0.0000
8038	NW_025744580.1	8291	7.7523	54.3601	44.4820	38.4031	31.8297	21.6138
8038	NW_025744581.1	170696	10.2070	77.1483	61.6212	51.7599	40.8404	26.1031
8038	NW_025744582.1	8255	2.6097	23.5251	11.4113	6.9049	2.2290	0.2302
8038	NW_025744583.1	8233	0.9564	6.3039	3.7046	0.9474	0.4373	0.0607
8038	NW_025744584.1	8189	3.0690	24.3253	13.2617	8.7923	5.1533	3.1872
8038	NW_025744585.1	8179	9.4510	48.0132	32.6201	27.0204	22.1421	18.7309
8038	NW_025744586.1	8171	1.7932	15.1389	9.4848	7.3430	5.4583	1.3095
8038	NW_025744587.1	8154	2.8603	24.7241	12.9630	8.0206	6.0461	4.2556
8038	NW_025744588.1	8145	1.9824	15.3100	7.2928	5.6231	3.5236	1.8539
8038	NW_025744589.1	8106	5.6223	35.6526	29.4226	23.8835	19.9852	15.8895
8038	NW_025744590.1	8104	4.1493	41.3500	15.7206	8.4526	4.5903	2.1347
8038	NW_025744591.1	8050	5.9234	49.1304	28.0994	19.9006	13.1677	7.0186
8038	NW_025744592.1	8048	1.2587	9.3067	5.5915	3.7028	2.1248	1.4911
8038	NW_025744593.1	8020	9.2143	52.2943	41.8579	35.4988	29.3142	20.8978
8038	NW_025744594.1	8015	6.7370	35.3462	20.8484	16.0699	12.6138	10.3805
8038	NW_025744595.1	8002	3.2154	28.4304	11.6596	6.9108	4.2239	2.7493
8038	NW_025744596.1	7995	2.1511	15.5597	10.9694	7.2921	6.0663	3.4772
8038	NW_025744597.1	7992	3.9323	37.6502	24.0866	15.4404	7.8829	2.3524
8038	NW_025744598.1	125000	13.5691	89.1640	82.3224	74.1192	62.7160	43.2008
8038	NW_025744599.1	250000	13.6552	94.7356	86.7904	77.9348	64.9016	42.9720
8038	NW_025744600.1	250000	11.3730	77.3300	66.0920	57.7904	48.4068	33.2136
8038	NW_025744601.1	7985	3.4041	27.0632	15.1284	11.0081	7.2511	3.6443
8038	NW_025744602.1	7978	2.5827	20.5064	13.1236	9.2880	4.9637	2.9456
8038	NW_025744603.1	7974	7.1252	53.6870	40.2558	31.1387	23.9278	17.0931
8038	NW_025744604.1	7972	4.7876	47.1400	26.9192	18.6653	10.9885	2.3583
8038	NW_025744605.1	7968	5.7344	48.1802	33.2706	22.8790	16.2651	9.5758
8038	NW_025744606.1	7923	3.9806	38.6848	24.2080	11.4982	4.8845	1.7670
8038	NW_025744607.1	7912	6.3157	41.5698	32.6845	27.7048	21.3220	11.5774
8038	NW_025744608.1	7912	1.6591	11.8807	4.1203	3.3367	1.0996	0.0000
8038	NW_025744609.1	7907	4.9833	38.7505	25.3320	18.5911	14.6958	9.4347
8038	NW_025744610.1	7905	4.5299	33.4472	24.4402	21.8469	16.7868	8.5769
8038	NW_025744611.1	7892	4.9880	35.4790	25.5702	17.2073	11.7587	8.8571
8038	NW_025744612.1	7860	5.8575	33.6387	22.3664	15.6234	12.1247	8.0916
8038	NW_025744613.1	7856	12.8824	95.0102	85.3615	75.0509	58.9486	36.6726
8038	NW_025744614.1	7834	7.3633	51.2382	34.4652	27.5083	20.3855	13.5691
8038	NW_025744615.1	7812	1.6455	14.9258	8.4997	4.6595	1.9713	0.2176
8038	NW_025744616.1	163276	13.5699	79.7717	69.2686	60.7119	51.2923	37.9535
8038	NW_025744617.1	7799	6.0618	59.5076	35.7354	20.8360	12.6042	5.5135
8038	NW_025744618.1	7792	3.4700	27.3357	17.2998	13.2700	9.2017	6.4682
8038	NW_025744619.1	7792	1.8025	13.5395	6.4425	3.5678	2.2844	0.0257
8038	NW_025744620.1	7767	1.4344	9.1927	5.5362	4.2101	3.4634	2.3304
8038	NW_025744621.1	7756	4.8804	30.1960	26.5730	24.4069	21.6993	17.4703
8038	NW_025744622.1	7723	6.8892	47.8700	30.6358	23.5789	18.1665	12.0161
8038	NW_025744623.1	7698	6.4493	41.3224	30.8392	26.0068	21.4082	15.9392
8038	NW_025744624.1	7695	5.0643	38.6095	26.6407	21.3515	16.6862	10.1624
8038	NW_025744625.1	7654	12.1126	85.2495	77.1753	68.9443	56.4411	36.7259
8038	NW_025744626.1	7645	3.3224	25.0229	16.6122	13.2112	10.2812	7.8744
8038	NW_025744627.1	7640	2.8817	22.4346	12.4084	9.2147	7.2251	4.3325
8038	NW_025744628.1	7633	5.2327	41.1241	29.0056	17.4243	10.4022	8.0178
8038	NW_025744629.1	7620	1.4211	9.1995	6.5223	5.4331	4.5276	2.9790
8038	NW_025744630.1	7618	3.6909	37.5427	19.1783	10.0026	3.4655	0.8139
8038	NW_025744631.1	7617	5.7533	47.0001	27.4124	18.8001	14.3364	9.6495
8038	NW_025744632.1	623597	11.7164	78.0071	68.3164	59.9381	50.1364	34.2479
8038	NW_025744633.1	400000	18.1033	83.2005	75.8662	70.2820	63.6385	53.8495
8038	NW_025744634.1	7610	3.2657	31.8528	9.1984	4.7306	2.1551	0.0131
8038	NW_025744635.1	7603	22.1002	85.9135	76.5750	70.4590	66.4606	59.3713
8038	NW_025744636.1	7595	3.3253	27.0046	13.2456	8.2949	5.0296	3.7261
8038	NW_025744637.1	7533	2.2316	19.5407	12.4917	8.1508	2.8939	0.1327
8038	NW_025744638.1	7530	2.6742	25.3785	13.8380	9.1766	5.7902	2.5365
8038	NW_025744639.1	125000	14.6468	95.9768	89.6976	81.6880	70.1720	48.3520
8038	NW_025744640.1	7470	7.8798	56.0509	43.4538	35.6760	28.2062	17.4833
8038	NW_025744641.1	7458	5.0914	42.4913	28.9756	20.6490	13.5693	7.9780
8038	NW_025744642.1	7455	2.4665	20.4024	9.8726	5.5667	3.1120	1.7304
8038	NW_025744643.1	7441	5.4749	42.0239	32.8047	26.8378	19.4866	12.4580
8038	NW_025744644.1	7431	4.1350	40.0754	18.1268	9.2720	3.2297	1.3323
8038	NW_025744645.1	7418	4.5089	37.5438	23.0925	13.1572	7.9536	4.4352
8038	NW_025744646.1	7411	2.7632	22.0618	12.0227	8.3659	4.6687	1.4303
8038	NW_025744647.1	7368	9.6087	62.8800	48.5478	40.2552	33.2248	23.2628
8038	NW_025744648.1	7347	4.2054	22.3356	12.8760	8.6430	6.0569	4.4780
